Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act6,Task arrival date_last_act6
2024-01-30 12:09:43.093,2024-01-30 12:09:43.360,2024-01-30 12:11:01.763,2024-01-30 12:21:31.700,2024-01-30 13:48:14.713,100,102,102,101,102,10923,6266,3959,10923,4731,10923,6266,3959,10923,4731,Initial Request,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,271,272,290,0,0,0,1,0,0,0,0,1,0,1,2,3,4,5,0,0,0,0,0,4,21,21,4,21,4,1,1,4,1,50,34,55,50,52,Non applicable,Non applicable,183,Non applicable,Non applicable,1,2,2,3,1,9,1,1,1,1,1,1,0,0,1,1,1,2,0,1,1,1,1,0,2,0,0,0,0,102,2024-01-30 13:55:59.007
2024-01-30 12:56:23.370,2024-01-30 12:56:23.733,2024-01-30 13:45:45.210,2024-01-30 14:09:21.370,2024-01-30 14:15:56.367,100,102,104,102,102,2353,4731,2353,6266,4731,2353,4731,2353,6266,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,275,279,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,22,21,22,21,21,1,1,1,1,1,24,52,24,34,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,102,2024-01-30 14:19:28.790
2024-01-30 13:17:04.350,2024-01-30 13:17:04.593,2024-01-30 13:41:24.733,2024-01-30 16:31:18.770,2024-01-30 16:32:22.140,100,102,101,102,102,445,8548,445,11193,3959,445,8548,445,11193,3959,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,2,0,1,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,5,32,5,32,21,1,1,1,1,1,46,58,46,49,55,Non applicable,183,Non applicable,Non applicable,Non applicable,1,2,4,1,1,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,102,2024-01-30 17:54:15.700
2024-01-30 15:08:30.313,2024-01-30 15:08:30.560,2024-01-30 15:12:13.187,2024-01-30 15:18:12.343,2024-01-30 15:23:21.593,100,102,102,102,102,1073,8548,6266,4960,4731,1073,8548,6266,4960,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,2,1,1,0,1,40,58,34,46,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,10,1,1,1,1,1,1,0,1,1,1,1,1,2,0,1,1,1,0,2,1,0,0,0,102,2024-01-30 15:31:08.393
2024-01-30 15:39:46.043,2024-01-30 15:39:46.547,2024-01-30 15:49:23.850,2024-01-30 16:17:54.687,2024-01-30 16:23:53.430,100,102,102,102,102,11056,4960,4731,8548,3959,11056,4960,4731,8548,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,32,21,3,0,1,1,1,50,46,52,58,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,0,2,0,2,0,0,0,1,102,2024-01-30 16:25:49.020
2024-01-30 15:41:25.227,2024-01-30 15:41:25.487,2024-01-30 16:06:02.513,2024-01-31 15:40:45.917,2024-01-31 15:41:43.927,100,102,101,102,102,8847,4731,8847,6266,11193,8847,4731,8847,6266,11193,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,23,0,0,0,0,23,0,0,1,2,3,4,5,0,0,0,0,0,5,21,5,21,32,1,1,1,1,1,54,52,54,34,49,Non applicable,300,Non applicable,Non applicable,Non applicable,3,2,3,2,1,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,102,2024-01-31 15:53:46.860
2024-01-31 10:04:11.507,2024-01-31 10:04:12.030,2024-01-31 11:10:07.220,2024-01-31 11:34:24.800,2024-02-02 17:24:30.700,100,102,103,104,102,9393,4731,10606,9393,6266,9393,4731,10606,9393,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,1,0,53,0,0,0,0,53,0,1,2,3,4,5,0,0,0,1,0,5,21,11,5,21,6,1,1,6,1,59,52,49,59,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,3,2,0,7,1,1,1,1,1,1,0,1,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,102,2024-02-02 17:25:13.893
2024-01-31 11:25:32.987,2024-01-31 11:25:33.320,2024-01-31 11:38:26.210,2024-01-31 11:39:12.090,2024-01-31 11:40:58.023,100,102,101,102,101,688,8548,688,8548,688,688,8548,688,8548,688,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,32,5,32,5,7,1,7,1,7,42,58,42,58,42,Non applicable,183,Non applicable,183,Non applicable,3,3,5,0,2,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,102,2024-01-31 11:53:03.023
2024-01-31 11:31:18.360,2024-01-31 11:31:18.580,2024-01-31 11:38:49.230,2024-01-31 12:56:46.073,2024-01-31 12:57:24.363,100,102,102,102,102,263,8548,4731,4731,6266,263,8548,4731,4731,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,1,0,1,0,0,1,0,1,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,2,1,1,1,1,45,58,52,52,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,102,2024-01-31 14:20:55.047
2024-01-31 14:56:46.363,2024-01-31 14:56:46.580,2024-01-31 15:19:23.290,2024-01-31 15:32:17.893,2024-01-31 15:34:43.993,100,102,104,102,102,2153,4731,2153,8548,6266,2153,4731,2153,8548,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,275,279,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,4,32,21,1,1,1,1,1,24,52,24,58,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,1,3,2,0,6,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,102,2024-01-31 15:47:14.430
2024-01-31 15:02:37.300,2024-01-31 15:02:37.627,2024-01-31 15:12:57.433,2024-01-31 15:33:55.013,2024-01-31 15:48:08.350,100,102,102,102,102,9757,11193,4731,6266,4731,9757,11193,4731,6266,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,32,21,21,21,0,1,1,1,1,53,49,52,34,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,102,2024-01-31 15:57:32.840
2024-01-31 15:13:50.160,2024-01-31 15:13:50.427,2024-01-31 15:39:31.110,2024-01-31 15:50:24.840,2024-01-31 16:03:55.007,100,102,102,101,102,9852,11193,4731,9852,8548,9852,11193,4731,9852,8548,Initial Request,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,271,272,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,32,21,5,32,8,1,1,8,1,53,49,52,53,58,Non applicable,Non applicable,300,Non applicable,Non applicable,3,2,4,1,1,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,102,2024-01-31 16:07:45.563
2024-02-01 09:37:07.737,2024-02-01 09:37:08.220,2024-02-01 09:43:18.307,2024-02-01 09:48:40.217,2024-02-01 09:53:19.517,100,102,102,102,101,10823,8548,3959,4731,10823,10823,8548,3959,4731,10823,Initial Request,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,271,272,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,32,21,21,4,5,1,1,1,5,49,58,55,52,49,Non applicable,Non applicable,Non applicable,300,Non applicable,3,4,3,2,1,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,102,2024-02-01 09:56:29.270
2024-02-01 11:21:03.623,2024-02-01 11:21:04.130,2024-02-01 11:30:00.840,2024-02-01 11:34:23.793,2024-02-08 10:18:28.627,100,102,103,104,102,1073,8548,10606,1073,6266,1073,8548,10606,1073,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,0,166,22,0,0,0,0,0,1,2,3,4,5,0,0,0,6,0,5,32,11,5,21,2,1,1,2,1,40,58,49,40,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,102,2024-02-09 09:05:03.017
2024-02-01 15:34:04.153,2024-02-01 15:34:04.533,2024-02-01 15:34:52.553,2024-02-01 15:54:29.097,2024-02-01 17:07:00.120,100,102,102,101,102,9303,8548,4960,9303,8548,9303,8548,4960,9303,8548,Initial Request,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,271,272,290,0,0,0,1,0,0,0,0,1,0,1,2,3,4,5,0,0,0,0,0,5,32,21,5,32,1,1,0,1,1,58,58,46,58,58,Non applicable,Non applicable,300,Non applicable,Non applicable,1,3,4,1,1,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,1,0,1,2,0,0,0,1,102,2024-02-01 17:14:23.573
2024-02-02 13:10:07.240,2024-02-02 13:10:07.680,2024-02-02 13:11:02.023,2024-02-02 14:06:01.243,2024-02-02 14:10:44.290,100,102,102,102,102,861,8548,4731,4731,4322,861,8548,4731,4731,4322,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,1,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,6,1,1,1,0,45,58,52,52,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-02-02 16:04:46.967
2024-02-02 14:25:36.427,2024-02-02 14:25:36.710,2024-02-02 14:47:31.260,2024-02-02 17:10:19.367,2024-02-02 17:12:18.837,100,102,101,102,102,10654,4960,10654,8548,3959,10654,4960,10654,8548,3959,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,2,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,5,32,21,1,0,1,1,1,49,46,49,58,55,Non applicable,300,Non applicable,Non applicable,Non applicable,1,4,3,2,1,8,1,1,1,1,1,0,0,1,1,1,0,2,1,1,0,0,0,1,0,0,2,0,0,102,2024-02-02 17:22:40.223
2024-02-02 18:07:08.133,2024-02-02 18:07:08.607,2024-02-02 18:10:53.350,2024-02-05 09:14:39.510,2024-02-05 09:52:17.917,100,102,102,101,102,9439,3959,4960,9439,11193,9439,3959,4960,9439,11193,Initial Request,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,271,272,290,0,0,63,0,0,0,0,62,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,5,32,0,1,0,0,1,55,55,46,55,49,Non applicable,Non applicable,183,Non applicable,Non applicable,3,3,3,2,1,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,102,2024-02-05 10:24:27.590
2024-02-05 10:53:04.613,2024-02-05 10:53:04.907,2024-02-05 11:08:39.753,2024-02-05 12:14:16.163,2024-02-05 12:15:20.693,100,102,102,102,102,8576,3959,4731,4731,8548,8576,3959,4731,4731,8548,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,0,0,0,0,4,21,21,21,32,12,1,1,1,1,55,55,52,52,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,0,2,1,2,0,0,0,0,102,2024-02-05 12:58:30.563
2024-02-05 11:47:44.840,2024-02-05 11:47:45.240,2024-02-05 12:38:17.657,2024-02-05 12:47:56.163,2024-02-05 12:56:07.150,100,102,101,102,102,2246,3959,2246,11193,4960,2246,3959,2246,11193,4960,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,4,32,21,1,1,1,1,0,25,55,25,49,46,Non applicable,183,Non applicable,Non applicable,Non applicable,0,5,3,2,1,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,102,2024-02-05 13:06:53.600
2024-02-05 12:47:30.270,2024-02-05 12:47:30.520,2024-02-05 12:55:48.600,2024-02-05 13:07:46.617,2024-02-06 18:34:57.810,100,102,101,101,102,2192,11193,2192,2192,6266,2192,11193,2192,2192,6266,Initial Request,Execution,Requester response to rejection,Requester response to rejection,Execution,Submit initial request,Non identifiable,Task returned to team,Non identifiable,Task returned to team,270,271,290,272,290,0,0,0,29,14,0,0,0,29,14,1,2,3,4,5,0,0,0,0,0,4,32,4,4,21,1,1,1,1,1,24,49,24,24,34,Non applicable,183,Non applicable,Non applicable,Non applicable,1,4,4,1,1,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,1,1,0,0,2,1,0,102,2024-02-07 08:59:17.397
2024-02-05 14:34:03.327,2024-02-05 14:34:03.990,2024-02-05 14:34:54.710,2024-02-05 14:48:44.230,2024-02-05 15:18:40.263,100,102,102,102,102,8421,8548,4960,3959,4731,8421,8548,4960,3959,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,17,0,0,0,0,17,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,1,1,0,1,1,59,58,46,55,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-02-06 08:37:03.150
2024-02-05 15:08:35.843,2024-02-05 15:08:36.143,2024-02-06 08:44:28.480,2024-02-06 10:33:54.403,2024-02-06 10:39:58.127,100,102,104,102,102,7738,4731,7738,6266,3959,7738,4731,7738,6266,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,275,279,290,290,0,17,1,0,1,0,17,0,0,1,1,2,3,4,5,0,0,0,0,0,4,21,4,21,21,5,1,5,1,1,57,52,57,34,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,2,3,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,1,1,0,0,2,0,1,102,2024-02-06 11:43:57.333
2024-02-05 15:20:11.463,2024-02-05 15:20:11.753,2024-02-05 15:51:58.483,2024-02-06 13:53:54.127,2024-02-06 14:33:50.533,100,102,101,102,102,9665,3959,1014,6266,8548,9665,3959,1014,6266,8548,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,22,0,0,0,0,21,0,0,1,2,3,4,5,0,0,0,0,0,5,21,6,21,32,2,1,6,1,1,54,55,40,34,58,Non applicable,183,Non applicable,Non applicable,Non applicable,1,3,3,2,1,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,2,0,0,0,0,2,0,1,102,2024-02-06 15:12:42.033
2024-02-05 15:20:50.690,2024-02-05 15:20:50.990,2024-02-05 15:56:42.877,2024-02-05 16:08:01.660,2024-02-05 16:26:53.957,100,102,103,104,104,10257,3959,10606,9995,10257,10257,3959,10606,9995,10257,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,270,273,300,290,279,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,11,6,4,4,1,1,0,4,50,55,49,48,50,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,102,2024-02-05 16:35:51.797
2024-02-06 09:09:11.683,2024-02-06 09:09:12.100,2024-02-06 09:14:45.657,2024-02-06 10:40:27.137,2024-02-06 11:07:32.623,100,102,102,102,102,2214,8548,6266,4960,3959,2214,8548,6266,4960,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,0,0,0,0,4,32,21,21,21,1,1,1,0,1,23,58,34,46,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,8,1,1,1,1,1,1,0,1,1,0,0,4,1,0,1,0,0,0,1,0,0,0,0,102,2024-02-06 12:00:41.727
2024-02-06 09:16:41.347,2024-02-06 09:16:41.657,2024-02-06 10:30:23.433,2024-02-06 11:15:33.363,2024-02-06 11:58:51.480,100,102,102,102,102,2214,6266,4731,3959,Robot,2214,6266,4731,3959,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,1,0,0,51,0,1,0,0,51,1,2,3,4,5,0,0,0,0,1,4,21,21,21,0,1,1,1,1,0,23,34,52,55,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,1,4,0,7,1,1,1,1,1,1,0,0,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0,102,2024-02-08 15:13:34.800
2024-02-06 09:50:15.340,2024-02-06 09:50:15.560,2024-02-06 10:00:57.760,2024-02-06 11:40:26.053,2024-02-06 11:41:02.247,100,102,102,102,102,10646,3959,4960,4960,4731,10646,3959,4960,4960,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,21,21,4,1,0,0,1,51,55,46,46,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-02-06 12:12:42.680
2024-02-06 18:15:53.497,2024-02-06 18:15:53.780,2024-02-07 08:49:34.740,2024-02-07 09:58:05.417,2024-02-07 10:32:01.970,100,102,101,102,102,43,4960,43,6266,8548,43,4960,43,6266,8548,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,14,1,0,0,0,14,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,4,21,32,0,0,0,1,1,50,46,50,34,58,Non applicable,300,Non applicable,Non applicable,Non applicable,0,3,3,2,1,5,1,1,1,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,102,2024-02-07 10:34:08.463
2024-02-07 08:52:05.650,2024-02-07 08:52:06.097,2024-02-07 08:56:22.453,2024-02-07 09:24:01.650,2024-02-07 09:35:07.397,100,102,102,102,102,1161,6266,4960,4960,4960,1161,6266,4960,4960,4960,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,21,21,1,1,0,0,0,42,34,46,46,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,102,2024-02-07 10:04:37.133
2024-02-07 11:09:22.757,2024-02-07 11:09:23.027,2024-02-07 11:26:00.987,2024-02-07 11:38:41.873,2024-02-07 12:39:53.210,100,102,102,102,102,358,8548,4731,3959,4731,358,8548,4731,3959,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,1,0,0,0,0,1,0,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,10,1,1,1,1,48,58,52,55,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-02-07 13:33:59.613
2024-02-07 11:54:01.410,2024-02-07 11:54:02.143,2024-02-07 12:07:38.740,2024-02-07 21:31:06.760,2024-02-08 17:34:21.923,100,102,103,104,107,9954,8548,10606,9954,9954,9954,8548,10606,9954,9954,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,0,9,20,0,0,0,9,18,0,1,2,3,4,5,0,0,0,0,0,5,32,11,5,5,0,1,1,0,0,50,58,49,50,50,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,5,0,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,0,2,0,0,0,2,1,0,102,2024-02-08 17:37:08.280
2024-02-07 12:02:46.430,2024-02-07 12:02:46.977,2024-02-07 12:12:18.907,2024-02-07 12:38:33.947,2024-02-07 14:05:38.907,100,102,102,102,102,362,8548,3959,4960,4731,362,8548,3959,4960,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,1,1,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,1,1,1,0,1,45,58,55,46,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,2,3,0,8,1,1,1,1,1,1,0,0,1,1,0,1,0,2,1,0,1,0,2,0,0,0,0,102,2024-02-07 15:46:26.753
2024-02-07 13:56:23.580,2024-02-07 13:56:23.870,2024-02-07 15:37:58.260,2024-02-07 15:42:26.083,2024-02-07 16:02:05.927,100,105,101,105,106,2083,9083,2083,9083,4322,2083,9083,2083,9083,4322,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,273,0,1,0,0,92,0,1,0,0,92,1,2,3,4,5,0,0,0,0,3,6,59,6,59,21,1,5,1,5,0,27,52,27,52,57,Non applicable,300,Non applicable,Non applicable,Non applicable,3,3,4,1,1,4,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,105,2024-02-11 12:44:36.310
2024-02-07 15:33:43.720,2024-02-07 15:33:44.187,2024-02-07 15:40:13.257,2024-02-07 16:34:26.693,2024-02-07 16:37:41.550,100,102,101,102,102,9946,8548,9946,6266,8548,9946,8548,9946,6266,8548,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,0,0,1,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,5,32,5,21,32,5,1,5,1,1,50,58,50,34,58,Non applicable,183,Non applicable,Non applicable,Non applicable,1,2,4,1,1,7,1,1,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,102,2024-02-07 18:11:18.140
2024-02-08 09:12:13.070,2024-02-08 09:12:13.410,2024-02-08 09:12:39.437,2024-02-08 10:55:56.497,2024-02-08 11:09:12.313,100,102,102,102,102,9757,6266,4960,4960,4322,9757,6266,4960,4960,4322,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,1,0,48,0,0,1,0,48,1,2,3,4,5,0,0,0,0,1,4,21,21,21,21,0,1,0,0,0,53,34,46,46,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,1,4,0,6,1,1,1,1,1,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,102,2024-02-10 11:41:22.490
