Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Task arrival date_act6,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Actvity ID_act6,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task Executer_act6,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task executer department_act6,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Task Type_act6,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,Action_act6,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,idBPMApplicationAction_act6,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and execution_act6,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Period between arrival and capture_act6,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Cumulative Length of Process_act6,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Overdue Days_act6,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Role ID_act6,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Years in Org Position_act6,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,Age_act6,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,idBPMRequirement_act6,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act7,Task arrival date_last_act7
2024-01-31 14:56:46.363,2024-01-31 14:56:46.580,2024-01-31 15:19:23.290,2024-01-31 15:32:17.893,2024-01-31 15:34:43.993,2024-01-31 15:47:14.430,100,102,104,102,102,102,2153,4731,2153,8548,6266,4960,2153,4731,2153,8548,6266,4960,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,275,279,290,290,290,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,4,21,4,32,21,21,1,1,1,1,1,0,24,52,24,58,34,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,102,2024-01-31 16:10:35.470
2024-02-01 09:37:07.737,2024-02-01 09:37:08.220,2024-02-01 09:43:18.307,2024-02-01 09:48:40.217,2024-02-01 09:53:19.517,2024-02-01 09:56:29.270,100,102,102,102,101,102,10823,8548,3959,4731,10823,6266,10823,8548,3959,4731,10823,6266,Initial Request,Execution,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,290,271,272,290,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,4,32,21,21,4,21,5,1,1,1,5,1,49,58,55,52,49,34,Non applicable,Non applicable,Non applicable,300,Non applicable,Non applicable,3,4,3,3,1,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,102,2024-02-01 10:00:15.590
2024-02-02 13:10:07.240,2024-02-02 13:10:07.680,2024-02-02 13:11:02.023,2024-02-02 14:06:01.243,2024-02-02 14:10:44.290,2024-02-02 16:04:46.967,100,102,102,102,102,102,861,8548,4731,4731,4322,4322,861,8548,4731,4731,4322,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,1,25,0,0,0,0,1,0,1,2,3,4,5,6,0,0,0,0,0,0,5,32,21,21,21,21,6,1,1,1,0,0,45,58,52,52,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,4,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-02-03 17:34:01.893
2024-02-02 14:25:36.427,2024-02-02 14:25:36.710,2024-02-02 14:47:31.260,2024-02-02 17:10:19.367,2024-02-02 17:12:18.837,2024-02-02 17:22:40.223,100,102,101,102,102,102,10654,4960,10654,8548,3959,4322,10654,4960,10654,8548,3959,4322,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,271,272,290,290,290,0,0,2,0,0,24,0,0,0,0,0,23,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,32,21,21,1,0,1,1,1,0,49,46,49,58,55,57,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,1,5,3,3,1,8,1,1,1,1,1,0,0,1,1,1,0,2,1,1,0,0,0,1,0,0,2,0,0,102,2024-02-03 17:29:02.827
2024-02-07 11:54:01.410,2024-02-07 11:54:02.143,2024-02-07 12:07:38.740,2024-02-07 21:31:06.760,2024-02-08 17:34:21.923,2024-02-08 17:37:08.280,100,102,103,104,107,102,9954,8548,10606,9954,9954,3959,9954,8548,10606,9954,9954,3959,Initial Request,Execution,Execution,Execution,Final task,Execution,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,Task returned to team,270,273,300,282,278,290,0,0,9,20,0,0,0,0,9,18,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,32,11,5,5,21,0,1,1,0,0,1,50,58,49,50,50,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,5,1,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,0,2,0,0,0,2,1,0,102,2024-02-08 18:16:23.693
2024-02-08 08:50:58.553,2024-02-08 08:50:58.780,2024-02-08 08:57:11.050,2024-02-08 08:58:56.990,2024-02-08 11:01:32.947,2024-02-08 11:08:45.037,100,102,102,102,102,104,10121,8548,6266,3959,4960,10121,10121,8548,6266,3959,4960,10121,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,290,275,279,0,0,0,2,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,6,32,21,21,21,6,3,1,1,1,0,3,53,58,34,55,46,53,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,102,2024-02-08 11:20:15.973
2024-02-08 13:07:19.357,2024-02-08 13:07:19.700,2024-02-08 13:09:35.943,2024-02-08 14:57:58.990,2024-02-08 15:08:49.580,2024-02-08 15:09:33.340,100,102,102,101,102,102,8987,8548,3959,8987,6266,4960,8987,8548,3959,8987,6266,4960,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,32,21,5,21,21,1,1,1,1,1,0,53,58,55,53,34,46,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,0,4,3,3,1,5,1,1,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,102,2024-02-08 15:14:23.363
2024-02-08 18:01:53.220,2024-02-08 18:01:53.513,2024-02-08 21:22:19.430,2024-02-09 16:43:17.737,2024-02-09 22:36:08.477,2024-02-10 15:34:20.700,100,102,102,102,102,102,10530,4322,6266,10606,4322,4322,10530,4322,6266,10606,4322,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,3,19,5,16,0,0,3,19,5,14,0,1,2,3,4,5,6,0,0,0,0,1,1,12,21,21,11,21,21,0,0,1,1,0,0,49,57,34,49,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,102,2024-02-10 15:36:34.023
2024-02-09 12:21:23.577,2024-02-09 12:21:24.050,2024-02-09 12:26:39.400,2024-02-09 14:35:03.867,2024-02-09 14:54:28.343,2024-02-09 15:00:40.130,100,102,102,104,102,102,9439,6266,4960,9439,3959,6266,9439,6266,4960,9439,3959,6266,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,275,279,290,290,0,0,2,0,0,0,0,0,1,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,5,21,21,0,1,0,0,1,1,55,34,46,55,55,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,2,4,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,2,0,1,0,1,0,0,2,1,0,102,2024-02-09 15:04:46.500
2024-02-12 18:14:24.900,2024-02-12 18:14:25.237,2024-02-12 18:16:35.040,2024-02-16 12:49:52.637,2024-02-20 17:43:53.043,2024-02-20 21:09:23.400,100,102,104,107,102,104,8690,3959,8690,8690,10606,8690,8690,3959,8690,8690,10606,8690,Initial Request,Execution,Execution,Final task,Execution,Execution,Submit initial request,Non identifiable,Task executed with success,Non identifiable,Non identifiable,Non identifiable,270,275,282,278,275,279,0,0,90,100,3,18,0,0,63,3,3,13,1,2,3,4,5,6,0,0,1,0,0,0,6,21,6,6,11,6,5,1,5,5,1,5,55,55,55,55,49,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,5,1,0,10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,2,0,2,0,0,0,0,102,2024-02-21 15:16:52.793
2024-02-19 10:38:44.623,2024-02-19 10:38:44.967,2024-02-19 10:47:07.467,2024-02-19 11:05:59.540,2024-02-19 12:02:25.090,2024-02-19 14:50:47.273,100,102,102,104,107,102,10198,10606,4731,10198,10198,6266,10198,10606,4731,10198,10198,6266,Initial Request,Execution,Execution,Execution,Final task,Execution,Submit initial request,Task returned to team,Non identifiable,Task executed with success,Non identifiable,Task returned to team,270,290,275,282,278,290,0,0,0,0,2,0,0,0,0,0,2,0,1,2,3,4,5,6,0,0,0,0,0,0,5,11,21,5,5,21,5,1,1,5,5,1,54,49,52,54,54,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,2,4,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-02-19 14:59:49.707
2024-02-19 13:46:58.410,2024-02-19 13:46:58.660,2024-02-19 13:51:44.400,2024-02-19 14:29:17.060,2024-02-21 12:26:39.160,2024-02-21 12:28:00.690,100,102,102,104,102,102,7730,6266,4731,7730,6266,10606,7730,6266,4731,7730,6266,10606,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,275,279,290,290,0,0,0,45,0,0,0,0,0,45,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,5,21,11,2,1,1,2,1,1,59,34,52,59,34,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,3,3,0,7,1,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,102,2024-02-21 13:00:56.633
2024-02-19 14:29:51.367,2024-02-19 14:29:51.683,2024-02-19 14:30:30.013,2024-02-19 15:32:31.350,2024-02-19 15:44:57.173,2024-02-19 16:22:41.463,100,102,102,103,104,102,248,6266,4322,10606,248,6266,248,6266,4322,10606,248,6266,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,290,273,300,279,290,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,11,5,21,4,1,0,1,4,1,47,34,57,49,47,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,3,3,0,10,1,1,1,1,1,1,0,1,1,1,1,1,2,0,0,1,0,1,0,1,2,0,1,102,2024-02-19 16:23:22.840
2024-02-20 11:28:00.817,2024-02-20 11:28:01.090,2024-02-20 11:29:44.883,2024-02-20 11:39:26.420,2024-02-20 11:50:55.730,2024-02-20 13:19:30.527,100,102,102,102,101,102,394,6266,11193,4731,394,10606,394,6266,11193,4731,394,10606,Initial Request,Execution,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,290,271,272,290,0,0,0,0,1,0,0,0,0,0,1,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,32,21,5,11,2,1,1,1,2,1,44,34,49,52,44,49,Non applicable,Non applicable,Non applicable,300,Non applicable,Non applicable,3,5,4,2,1,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,102,2024-02-20 13:25:45.897
2024-02-21 17:21:05.820,2024-02-21 17:21:06.103,2024-02-22 09:45:09.527,2024-02-22 09:54:43.477,2024-02-22 10:22:26.480,2024-02-22 13:48:10.470,100,102,104,102,103,104,7730,4960,7730,4731,10606,7730,7730,4960,7730,4731,10606,7730,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,275,279,273,300,279,0,16,0,0,3,20,0,16,0,0,3,20,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,11,5,2,0,2,1,1,2,59,46,59,52,49,59,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,4,2,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,102,2024-02-23 09:52:34.540
2024-02-23 09:01:48.383,2024-02-23 09:01:48.760,2024-02-23 10:56:32.487,2024-02-23 11:05:43.647,2024-02-23 17:01:37.467,2024-02-24 14:29:52.660,100,102,102,102,102,102,2424,4731,4960,6266,4322,4322,2424,4731,4960,6266,4322,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,1,0,5,21,41,0,1,0,5,20,0,1,2,3,4,5,6,0,0,0,0,0,2,22,21,21,21,21,21,0,1,0,1,0,0,31,52,46,34,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,1,5,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-02-26 08:14:58.757
2024-02-23 12:12:49.290,2024-02-23 12:12:49.760,2024-02-23 12:22:26.903,2024-02-23 16:43:06.493,2024-02-23 16:50:37.213,2024-02-24 14:29:39.130,100,102,102,102,102,102,334,4731,8548,6266,4322,4322,334,4731,8548,6266,4322,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,4,0,21,41,0,0,4,0,21,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,32,21,21,21,7,1,1,1,0,0,46,52,58,34,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,2,4,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,0,0,1,0,0,2,0,0,102,2024-02-26 08:13:41.853
2024-02-23 16:45:25.240,2024-02-23 16:45:25.513,2024-02-23 16:49:06.387,2024-02-23 16:58:58.110,2024-02-23 17:09:58.983,2024-02-24 16:28:54.247,100,102,102,102,102,102,248,6266,8548,11193,4322,4322,248,6266,8548,11193,4322,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,23,0,0,0,0,0,22,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,32,32,21,21,4,1,1,1,0,0,47,34,58,49,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,3,3,0,9,1,1,1,1,1,1,0,0,1,1,1,0,1,2,1,0,1,0,0,0,2,0,1,102,2024-02-24 16:38:39.910
2024-02-26 08:40:07.623,2024-02-26 08:40:50.707,2024-02-26 09:03:52.390,2024-02-26 09:05:59.063,2024-02-26 09:12:56.173,2024-02-26 09:40:15.960,100,102,102,102,102,101,755,4731,4731,4731,4322,755,755,4731,4731,4731,4322,755,Initial Request,Execution,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,290,271,272,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,21,21,5,0,1,1,1,0,0,45,52,52,52,57,45,Non applicable,Non applicable,Non applicable,Non applicable,183,Non applicable,1,4,2,4,1,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,3,0,2,0,0,0,0,102,2024-02-26 09:43:02.437
2024-02-27 12:02:18.587,2024-02-27 12:02:24.587,2024-02-27 12:04:26.333,2024-02-27 12:29:10.007,2024-02-27 14:52:10.760,2024-02-27 14:58:29.983,100,102,102,101,102,104,9757,6266,8548,9757,6266,9757,9757,6266,8548,9757,6266,9757,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,290,271,272,275,279,0,0,0,2,0,1,0,0,0,2,0,1,1,2,3,4,5,6,0,0,0,0,0,0,4,21,32,4,21,4,0,1,1,0,1,0,53,34,58,53,34,53,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,0,3,4,2,1,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,102,2024-02-27 16:12:43.163
2024-02-27 16:34:20.557,2024-02-27 16:34:20.970,2024-02-27 16:51:55.140,2024-02-28 09:32:17.017,2024-02-28 10:17:38.983,2024-02-28 10:45:24.317,100,102,102,101,102,102,6869,6266,4960,6869,4731,4731,6869,6266,4960,6869,4731,4731,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,0,16,0,0,0,0,0,16,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,5,21,21,5,1,0,5,1,1,60,34,46,60,52,52,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,3,5,2,4,1,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,102,2024-02-28 10:46:06.263
2024-02-28 08:57:01.137,2024-02-28 08:57:01.433,2024-02-28 09:01:22.660,2024-02-28 11:11:48.220,2024-02-28 11:20:12.697,2024-02-28 14:12:46.470,100,102,102,101,102,102,9245,6266,4960,9245,6266,8548,9245,6266,4960,9245,6266,8548,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,0,2,0,2,0,0,0,2,0,2,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,5,21,32,0,1,0,0,1,1,52,34,46,52,34,58,Non applicable,Non applicable,300,Non applicable,Non applicable,Non applicable,1,3,3,3,1,9,1,1,1,1,1,1,0,0,1,1,1,1,2,0,1,0,2,0,0,0,0,0,0,102,2024-02-28 14:40:04.283
2024-02-28 15:47:23.127,2024-02-28 15:47:23.500,2024-02-28 16:38:20.373,2024-02-28 17:13:04.350,2024-02-29 14:19:56.047,2024-02-29 15:07:43.127,100,102,102,102,104,102,358,4960,6266,4322,358,6266,358,4960,6266,4322,358,6266,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,290,275,279,290,0,0,0,21,0,0,0,0,0,21,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,21,5,21,10,0,1,0,10,1,48,46,34,57,48,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,2,4,0,7,1,1,1,1,1,1,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,102,2024-02-29 15:08:22.440
2024-02-29 12:31:06.090,2024-02-29 12:31:06.387,2024-02-29 13:31:32.620,2024-02-29 15:50:15.293,2024-02-29 17:10:46.200,2024-03-04 16:05:53.760,100,102,103,104,107,107,2311,4960,10606,2311,2311,2311,2311,4960,10606,2311,2311,2311,Initial Request,Execution,Execution,Execution,Final task,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Task returned to team,Non identifiable,270,273,300,282,290,278,0,1,2,1,94,46,0,0,2,1,94,44,1,2,3,4,5,6,0,0,0,0,0,0,22,21,11,22,22,22,1,0,1,1,1,1,22,46,49,22,22,22,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,6,5,1,0,9,1,1,1,1,1,1,0,0,1,1,1,1,0,2,1,1,1,0,2,0,0,0,0,102,2024-03-06 14:57:32.310
2024-02-29 14:39:27.850,2024-02-29 14:39:28.200,2024-02-29 14:55:25.410,2024-02-29 16:06:45.107,2024-03-01 14:59:09.340,2024-03-01 15:17:09.970,100,102,103,104,102,101,1002,6266,10606,1002,6266,1002,1002,6266,10606,1002,6266,1002,Initial Request,Execution,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,300,279,271,272,0,0,1,22,0,68,0,0,1,21,0,68,1,2,3,4,5,6,0,0,0,0,0,0,5,21,11,5,21,5,9,1,1,9,1,9,41,34,49,41,34,41,Non applicable,Non applicable,Non applicable,Non applicable,183,Non applicable,3,4,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,102,2024-03-04 11:33:10.327
2024-03-01 12:32:46.117,2024-03-01 12:32:46.950,2024-03-01 12:43:21.470,2024-03-01 12:45:30.013,2024-03-01 13:27:18.533,2024-03-01 13:33:19.167,100,102,102,102,102,102,8641,6266,11193,10606,8548,4322,8641,6266,11193,10606,8548,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,22,0,0,0,0,0,21,1,2,3,4,5,6,0,0,0,0,0,0,5,21,32,11,32,21,2,1,1,1,1,0,59,34,49,49,58,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,4,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,0,1,1,2,0,0,0,0,102,2024-03-02 12:06:01.280
2024-03-08 09:35:26.430,2024-03-08 09:35:26.840,2024-03-08 09:51:15.720,2024-03-08 10:07:09.477,2024-03-08 10:28:53.010,2024-03-08 10:30:49.093,100,102,102,102,102,102,539,4731,4960,10606,10606,4322,539,4731,4960,10606,10606,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,26,0,0,0,0,0,26,1,2,3,4,5,6,0,0,0,0,0,0,4,21,21,11,11,21,0,1,0,1,1,0,44,52,46,49,49,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,6,3,3,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,0,0,0,0,2,1,0,102,2024-03-09 12:53:14.060
2024-03-11 10:06:30.517,2024-03-11 10:06:30.777,2024-03-11 11:38:13.843,2024-03-11 12:56:58.583,2024-03-11 13:01:18.880,2024-03-11 17:52:47.793,100,102,101,102,101,102,9757,4960,9757,4960,9757,6266,9757,4960,9757,4960,9757,6266,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,271,272,271,272,290,0,1,1,0,4,15,0,1,1,0,4,15,1,2,3,4,5,6,0,0,0,0,0,0,4,21,4,21,4,21,0,0,0,0,0,1,53,46,53,46,53,34,Non applicable,183,Non applicable,183,Non applicable,Non applicable,3,5,3,3,2,7,1,1,1,1,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,102,2024-03-12 09:51:23.903
2024-03-11 18:28:33.530,2024-03-11 18:28:33.830,2024-03-12 09:54:30.347,2024-03-12 11:16:20.387,2024-03-12 11:42:42.717,2024-03-12 15:10:08.103,100,102,101,102,101,102,8235,4960,8235,4960,8235,6266,8235,4960,8235,4960,8235,6266,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,271,272,271,272,290,0,15,1,0,3,0,0,15,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,5,21,1,0,1,0,1,1,55,46,55,46,55,34,Non applicable,183,Non applicable,300,Non applicable,Non applicable,1,2,3,3,2,9,1,1,1,1,1,0,0,1,1,1,1,3,1,0,0,0,1,1,2,0,0,0,0,102,2024-03-12 15:45:43.033
2024-03-15 15:34:39.050,2024-03-15 15:34:39.297,2024-03-15 15:41:57.407,2024-03-15 15:49:40.593,2024-03-15 16:03:05.140,2024-03-15 16:05:26.777,100,102,102,102,102,102,2076,4960,3959,10606,6266,4322,2076,4960,3959,10606,6266,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,19,0,0,0,0,0,19,1,2,3,4,5,6,0,0,0,0,0,0,1,21,21,11,21,21,0,0,1,1,1,0,29,46,55,49,34,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,102,2024-03-16 11:56:24.740
2024-03-18 16:43:01.627,2024-03-18 16:43:01.977,2024-03-19 09:09:06.940,2024-03-19 09:13:23.190,2024-03-25 17:49:51.013,2024-03-26 08:48:36.360,100,102,102,102,104,102,1116,4960,6266,4322,1116,10606,1116,4960,6266,4322,1116,10606,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,290,275,279,290,0,16,0,152,14,1,0,16,0,151,14,0,1,2,3,4,5,6,0,0,0,6,0,0,6,21,21,21,6,11,2,0,1,0,2,1,43,46,34,57,43,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,102,2024-03-26 09:50:07.993
